name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2022-06-25T20:00:00,27.4,28,17.1,53.39,0,0,,0,0,19.1,11.5,160,1018.2,7.2,14.5,16,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T21:00:00,26.4,26.4,16.9,55.91,0,0,,0,0,18.7,4.4,61,1018.4,7.2,16,8,0,0,3,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-25T22:00:00,25.8,25.8,17.5,60.42,0,0,,0,0,17.3,7.9,170,1018.9,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-25T23:00:00,25.2,25.2,17.1,60.84,0,0,,0,0,11.5,3,61,1019.2,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T00:00:00,24.8,24.8,17.7,64.53,0,0,,0,0,14.8,3,65,1019.3,0,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T01:00:00,23.9,23.9,17.9,69.13,0,0,,0,0,17.6,2.5,69,1019.3,0,14.5,0,,0,3,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T02:00:00,24.2,24.2,17.9,67.63,0,0,,0,0,15.1,8,200,1019.3,0,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T03:00:00,24.4,24.4,17.2,64.43,0,0,,0,0,13.3,5.5,253,1018.9,0,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T04:00:00,23.6,23.6,17.2,67.47,0,0,,0,0,19.4,4,261,1018.9,0,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T05:00:00,23.6,23.6,17.2,67.33,0,0,,0,0,12.2,4,0,1019.1,0,16,0,,0,5,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T06:00:00,23,23,17.4,70.46,0,0,,0,0,8.3,1.4,19,1019.5,7.2,14.5,32,0.1,0,5,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T07:00:00,23.6,23.6,17.5,68.78,0,0,,0,0,15.8,0,0,1019.7,13.4,16,53,0.2,1,3,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T08:00:00,24.8,24.8,17.2,62.6,0,0,,0,0,21.6,9.5,253,1020.1,13.4,16,350,1.3,4,3,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T09:00:00,26.1,26.1,18,61.32,0,0,,0,0,21.2,7.4,242,1019.9,13.4,14.5,561,2,6,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T10:00:00,26.9,27.9,18.4,59.83,0,0,,0,0,16.6,8,240,1019.5,13.4,14.5,756,2.7,8,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T11:00:00,28.3,28.9,17.4,51.78,0,0,,0,0,15.1,8,226.5,1019,13.4,16,849,3.1,8,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T12:00:00,30.8,30.8,16.1,41.16,0,0,,0,0,29.5,3.9,314,1018.9,13.4,16,956,3.4,10,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T13:00:00,31.4,31.3,15.7,38.64,0,0,,0,0,20.2,3.5,299,1018.2,13.4,16,970,3.5,10,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T14:00:00,31.4,31.5,16.2,39.91,0,0,,0,0,29.5,20.5,230,1017.4,13.4,16,925,3.3,9,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T15:00:00,30.3,30.3,16,42.14,0,0,,0,0,37.1,10.4,170,1016.9,13.4,16,835,3,8,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T16:00:00,29.3,29.4,15.8,44.01,0,0,,0,0,27.7,11.9,170,1016.6,13.4,16,671,2.4,7,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T17:00:00,28.5,28.3,14.6,42.6,0,0,,0,0,43.7,11.4,170,1016.2,13.4,16,485,1.7,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T18:00:00,28,27.9,14.6,43.86,0,0,,0,0,41,13.8,151,1015.5,13.4,16,302,1.1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T19:00:00,27.4,27.5,14.6,45.44,0,0,,0,0,35.3,12.8,170,1015.7,13.4,16,144,0.5,1,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T20:00:00,26.8,27,14.2,45.89,0,0,,0,0,31.7,11.8,180,1015.5,23.8,16,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T21:00:00,26.3,26.3,13.2,44.4,0,0,,0,0,37.1,14.3,190,1016.2,23.8,16,9,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-26T22:00:00,25.7,25.7,12.9,45.05,0,0,,0,0,43.6,4.4,295,1016.6,13.4,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-26T23:00:00,24.8,24.8,13.5,49.33,0,0,,0,0,39.6,10,190,1016.2,13.4,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T00:00:00,23.9,23.9,14.4,55.3,0,0,,0,0,42.8,8.9,190,1016.2,60.4,13.8,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T01:00:00,23.5,23.5,15.5,60.78,0,0,,0,0,39.2,9.4,190,1016,43.6,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T02:00:00,23.5,23.5,15.8,62.22,0,0,,0,0,33.5,12.5,210,1015.7,88.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T03:00:00,23.5,23.5,16.4,64.58,0,0,,0,0,33.5,10,210,1015.2,100,16,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T04:00:00,23.5,23.5,17.1,67.3,0,0,,0,0,37.1,12.3,200,1014.5,100,16,0,,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T05:00:00,23,23,18.2,74.54,0.08,100,rain,0,0,41,9.4,190,1013.7,100,16,0,,0,10,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T06:00:00,23,23,18.2,74.54,0,0,,0,0,31.7,9.9,220,1013.7,100,16,21,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T07:00:00,23.1,23.1,18.2,73.94,0,0,,0,0,36,20.5,210,1014,91.8,16,46,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T08:00:00,23.5,23.5,18.7,74.62,0,0,,0,0,32,10.4,210,1014.1,90.7,16,51,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T09:00:00,23.5,23.5,19.1,76.35,0,0,,0,0,29.9,8.9,220,1014,98.9,16,46,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T10:00:00,24,24,19.2,74.71,0,0,,0,0,27,10.4,220,1013.8,100,11.6,95,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T11:00:00,23.6,23.6,20.7,83.56,0.22,100,rain,0,0,19.4,7.9,220,1013.6,100,13.8,388,1.4,4,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T12:00:00,24,24,20.7,81.83,0.366,100,rain,0,0,25.6,12.8,230,1013.9,100,11.6,243,0.9,2,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T13:00:00,24,24,21.8,87.57,1.22,100,rain,0,0,23,3,314,1013.7,100,6,547,2,5,30,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T14:00:00,24.3,24.3,21.9,86.46,0,0,,0,0,15.1,3.9,303,1013.1,97,10.1,185,0.7,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T15:00:00,22.4,22.4,20.2,87.13,1.195,100,rain,0,0,11.5,9.1,271.2,1014.2,100,5.6,123,0.4,1,30,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T16:00:00,21.8,21.8,20,89.24,5.356,100,rain,0,0,7.6,2,31,1013.2,91.8,10,88,0.3,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T17:00:00,21.7,21.7,19.1,84.88,0.22,100,rain,0,0,10.1,1.4,34,1013.1,62.3,11.6,167,0.6,2,10,"Rain, Partially cloudy",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T18:00:00,23.1,23.1,20.7,86.12,0,0,,0,0,3.6,1.4,299,1013.7,21.1,10.1,91,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T19:00:00,22.4,22.4,19.1,81.45,0,0,,0,0,18.7,6.5,293,1013.9,60.4,12.3,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T20:00:00,22.5,22.5,18,75.87,0,0,,0,0,18.7,3.5,341,1014.4,23.8,14.5,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T21:00:00,22.4,22.4,18.1,76.73,0,0,,0,0,15.1,7.4,278,1015,23.8,16,13,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-27T22:00:00,22,22,17.5,75.79,0,0,,0,0,10.8,2.5,341,1015.8,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-27T23:00:00,21.8,21.8,17.2,74.98,0,0,,0,0,11.2,6,298,1015.8,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T00:00:00,21.7,21.7,16.3,71.36,0,0,,0,0,6.5,6.9,320,1016.1,13.4,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T01:00:00,20.6,20.6,15.8,73.95,0,0,,0,0,14.4,6.9,16,1016.8,88.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T02:00:00,21,21,14.6,66.56,0,0,,0,0,22.7,9.4,20,1017.3,88.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T03:00:00,20.2,20.2,13.6,65.86,0,0,,0,0,20.9,2.5,8,1017.8,60.4,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T04:00:00,20,20,11.1,56.44,0,0,,0,0,18.4,3,356,1018,88.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T05:00:00,19.5,19.5,10.2,54.73,0,0,,0,0,16.6,4.4,349,1018.3,88.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T06:00:00,19.5,19.5,9.2,51.35,0,0,,0,0,27,4.4,352,1019,97,16,23,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T07:00:00,19.2,19.2,9.4,53.01,0,0,,0,0,20.5,8.5,325,1019.7,97,16,90,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T08:00:00,19.2,19.2,8.7,50.79,0,0,,0,0,28.4,7.9,330,1020.6,43.6,16,301,1.1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T09:00:00,19.7,19.7,8.2,47.47,0,0,,0,0,24.1,10.8,330,1020.8,43.6,16,612,2.2,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T10:00:00,20.9,20.9,8.2,43.99,0,0,,0,0,19.4,12.6,298,1020.7,13.4,16,796,2.9,8,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T11:00:00,22,22,8.2,41.17,0,0,,0,0,21.2,10,20,1020.9,13.4,16,921,3.3,9,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T12:00:00,23.7,23.7,8.2,37.13,0,0,,0,0,13.7,2,333,1020.9,7.2,16,192,0.7,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T13:00:00,23.9,23.9,9.4,39.72,0,0,,0,0,11.5,12.5,55,1021.1,33.2,16,123,0.4,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T14:00:00,23.6,23.6,10.2,42.6,0,0,,0,0,11.9,9,310,1021,78.4,16,359,1.3,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T15:00:00,24.8,24.8,9.4,37.52,0,0,,0,0,15.1,10.3,18,1021.1,43.6,16,295,1.1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T16:00:00,25,25,10.3,39.59,0,0,,0,0,13.7,6.9,90,1020.9,43.6,16,858,3.1,9,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T17:00:00,25,25,10.3,39.59,0,0,,0,0,10.4,3.9,27,1020.6,23.8,16,527,1.9,5,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T18:00:00,24.8,24.8,10.3,39.97,0,0,,0,0,10.8,7.9,3,1020.5,23.8,16,350,1.3,4,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T19:00:00,24.3,24.3,10.2,40.82,0,0,,0,0,5.8,2.5,11,1020.8,23.8,16,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T20:00:00,23.4,23.4,11.6,47.49,0,0,,0,0,8.6,3.9,61,1021.2,60.4,16,32,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T21:00:00,22,22,12.2,53.75,0,0,,0,0,14,7.9,170,1021.7,33.2,16,15,0.1,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-28T22:00:00,22.2,22.2,12.1,52.65,0,0,,0,0,16.9,3.9,295,1022.1,13.4,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-28T23:00:00,21.4,21.4,12.4,56.38,0,0,,0,0,18,3,65,1022.2,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T00:00:00,21.3,21.3,13,59.31,0,0,,0,0,9.4,1.4,69,1022.6,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T01:00:00,20.9,20.9,13.6,62.83,0,0,,0,0,13.7,2.5,303,1022.6,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T02:00:00,20.5,20.5,14.1,66.86,0,0,,0,0,7.2,2,303,1022.8,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T03:00:00,19.7,19.7,13.9,69,0,0,,0,0,5,0,0,1022.8,7.2,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T04:00:00,19.7,19.7,13.5,67.37,0,0,,0,0,4.7,0,0,1022.9,13.4,16,0,,0,10,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T05:00:00,19.4,19.4,14.2,71.91,0,0,,0,0,4,0,0,1022.9,23.8,16,0,,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2022-06-29T06:00:00,18.9,18.9,14.7,76.83,0,0,,0,0,3.2,1.4,27,1023.3,23.8,16,33,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T07:00:00,20.2,20.2,15,72.15,0,0,,0,0,7.9,0,0,1023.6,23.8,16,91,0.3,1,3,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T08:00:00,22,22,14.8,63.71,0,0,,0,0,3.6,0,0,1023.8,23.8,14.5,350,1.3,4,3,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T09:00:00,23.1,23.1,13.9,55.96,0,0,,0,0,10.8,2,15,1024,23.8,16,592,2.1,6,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T10:00:00,23.9,23.9,14.2,54.78,0,0,,0,0,15.5,7.6,240,1024.4,0.4,16,788,2.8,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T11:00:00,27.7,27.4,12.8,39.77,0,0,,0,0,13.7,5.3,243,1024.4,0.8,16,979,3.5,10,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T12:00:00,28.3,27.7,12.1,36.78,0,0,,0,0,14,10.6,214,1024,0.8,16,220,0.8,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T13:00:00,28.3,27.8,12.7,38.16,0,0,,0,0,14.8,11.1,210,1023.4,0.8,16,1011,3.6,10,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T14:00:00,28.4,27.9,13.2,39.21,0,0,,0,0,19.1,13,210,1022.9,0.8,16,1007,3.6,10,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T15:00:00,28.4,27.9,13.2,39.17,0.23,100,rain,0,0,77.8,12.7,200,1022.6,2.1,16,918,3.3,9,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T16:00:00,27.8,27.7,13.8,42.17,0.23,100,rain,0,0,60.8,14.5,190,1022.3,0.8,14.1,733,2.6,7,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T17:00:00,27.1,27.1,13.3,42.53,0.23,100,rain,0,0,24.8,14.7,180,1022,28.1,16,526,1.9,5,10,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T18:00:00,26.6,26.6,13.3,43.62,0,0,,0,0,51.8,23.5,170,1021.7,1.5,16,322,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T19:00:00,25,25,14.3,51.31,0,0,,0,0,27,16.3,151,1021.3,0.8,16,113,0.4,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T20:00:00,23.8,23.8,16,61.6,0,0,,0,0,37.1,5.8,170,1021.3,0.2,15.7,18,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2022-06-29T21:00:00,22.9,22.9,17.1,69.96,0,0,,0,0,20.9,0.4,354,1021.7,29.1,16,10,0,0,30,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-29T22:00:00,22.9,22.9,17.8,72.97,0,0,,0,0,16.2,5.3,261,1022,26.8,16,0,,0,30,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-29T23:00:00,22.2,22.2,17.7,75.68,0,0,,0,0,20.5,5.5,266,1022,0.4,16,0,,0,3,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-30T00:00:00,22.3,22.3,17.1,72.73,0,0,,0,0,11.9,5.5,259,1021.9,0,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-30T01:00:00,22.3,22.3,17.1,72.73,0,0,,0,0,11.9,5.3,212,1022.1,47.4,16,0,,0,3,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-30T02:00:00,22.9,22.9,17.1,70.22,0,0,,0,0,19.1,5.4,240,1022.1,0,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,72503014732"
"New York City,USA",2022-06-30T03:00:00,22.8,22.8,17.1,70.19,0,0,,0,0,17.3,5.4,269,1021.9,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-30T04:00:00,22.2,22.2,17,72.52,0,0,,0,0,10.1,9.3,243,1021.9,0.8,16,0,,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-30T05:00:00,21.7,21.7,17,74.54,0,0,,0,0,12.2,5.2,244,1022.1,83.2,16,0,,0,5,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2022-06-30T06:00:00,21.1,21.1,16,72.54,0,0,,0,0,11.5,0.1,360,1022.5,47.7,16,26,0.1,0,3,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T07:00:00,22.2,22.2,13.4,57.42,0,0,,0,0,13,8.9,29,1022.7,2.1,16,54,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T08:00:00,22.9,22.9,13.6,55.89,0,0,,0,0,11.2,10.8,8,1023,13.4,16,244,0.9,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T09:00:00,23.4,23.4,14.3,56.76,0.23,100,rain,0,0,64.8,8.9,275,1023.4,0.8,16,592,2.1,6,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T10:00:00,26.6,26.6,14.3,46.82,0.23,100,rain,0,0,79.6,8.9,254,1023.1,0.8,16,780,2.8,8,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T11:00:00,27.1,27.4,14.9,47.17,0,0,,0,0,18.7,8.9,214,1023.3,0.8,14.1,828,3,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T12:00:00,28.3,28,13.8,40.99,0.23,100,rain,0,0,47.2,22.1,231,1022.7,0.8,16,967,3.5,10,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T13:00:00,28.4,28.1,14.1,41.73,0.23,100,rain,0,0,60.8,7.8,202,1022.4,2.1,16,981,3.5,10,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T14:00:00,30.5,29.7,13.2,34.66,0,0,,0,0,26.4,13.1,270,1021.4,0.8,16,935,3.4,9,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T15:00:00,31,30.3,13.8,34.94,0.23,100,rain,0,0,20.5,11.2,271,1020.7,26.8,16,846,3,8,10,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T16:00:00,31.6,30.8,13.8,33.95,0,0,,0,0,44.6,18.3,270,1020.3,26.8,16,689,2.5,7,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T17:00:00,30.6,30.4,15.4,39.73,0.23,100,rain,0,0,73.8,12.6,220,1020,2.1,16,494,1.8,5,10,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T18:00:00,29.9,30,16,43,0,0,,0,0,15.8,11.2,200,1019.9,0.8,16,311,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T19:00:00,27.8,28,15.6,47.2,0,0,,0,0,20.5,14.4,180,1020.3,0.8,16,105,0.4,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2022-06-30T20:00:00,25.7,25.7,17,58.53,0,0,,0,0,22,0.6,7,1020.3,0.4,16,18,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
